Date,Indoor Temperature,Indoor Humidity,Outdoor Temperature 1,Outdoor Humidity 1,Outdoor Temperature 2,Outdoor Humidity 2,Outdoor Temperature 3,Outdoor Humidity 3,Outdoor Temperature 4,Outdoor Humidity 4,Outdoor Temperature 5,Outdoor Humidity 5
04.01.2008 17:00,81.3,36,67.8,50,36.6,---,36.8,---,---,---,---,---
04.01.2008 17:05,75.9,40,64,53,36.6,---,36.8,---,---,---,---,---
04.01.2008 17:10,72.6,42,60.9,57,36.6,---,36.8,---,---,---,---,---
04.01.2008 17:15,70.7,43,59.7,60,36.6,---,36.8,---,---,---,---,---
04.01.2008 17:20,70.1,45,59,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:25,69,45,58.6,59,36.6,---,---,---,---,---,---,---
04.01.2008 17:30,68,45,58.1,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:35,67.8,46,57.9,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:40,67.1,46,57.7,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:45,66.5,47,57.5,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:50,66.2,48,57.5,60,36.6,---,---,---,---,---,---,---
04.01.2008 17:55,66,48,57.7,60,36.6,---,---,---,---,---,---,---
04.01.2008 18:00,66.2,49,58.4,60,36.6,---,---,---,---,---,---,---
04.01.2008 18:05,66.3,49,59,62,36.6,---,---,---,---,---,---,---
04.01.2008 18:10,66.9,51,---,---,36.6,---,---,---,---,---,---,---
04.01.2008 18:15,69.2,51,---,---,36.8,---,36.6,---,---,---,---,---
04.01.2008 18:23,69.4,61,65.1,51,36.6,---,36.8,---,---,---,---,---
04.01.2008 18:25,69.8,52,64.4,51,36.6,---,36.8,---,---,---,---,---
04.01.2008 18:30,68.9,49,63.1,51,36.6,---,36.8,---,---,---,---,---
04.01.2008 18:35,68.1,50,62,53,36.6,---,36.6,---,---,---,---,---
04.01.2008 18:40,67.6,50,61.5,53,36.6,---,36.6,---,---,---,---,---
04.01.2008 18:45,67.2,49,60.9,53,36.3,---,36.6,---,---,---,---,---
04.01.2008 18:50,66.9,49,60.9,53,36.3,---,36.3,---,---,---,---,---
04.01.2008 18:55,66.7,49,60.8,53,36.1,---,36.1,---,---,---,---,---
04.01.2008 19:00,66.5,49,60.6,53,36.1,---,36.1,---,---,---,---,---
04.01.2008 19:05,66.3,48,60.4,53,36.1,---,36.3,---,---,---,---,---
04.01.2008 19:10,66.2,48,60.4,53,36.1,---,36.6,---,---,---,---,---
04.01.2008 19:15,66,48,60.4,53,36.1,---,36.3,---,---,---,---,---
04.01.2008 19:20,66,48,60.2,52,36.1,---,36.1,---,---,---,---,---
04.01.2008 19:25,65.8,48,60.2,53,36.1,---,35.9,---,---,---,---,---
04.01.2008 19:30,65.8,48,60.2,53,35.9,---,36.1,---,---,---,---,---
04.01.2008 19:35,65.8,49,60,53,35.9,---,36.1,---,---,---,---,---
04.01.2008 19:40,66.2,49,60.2,54,35.9,---,36.1,---,---,---,---,---
04.01.2008 19:45,67.2,50,60.2,54,35.9,---,36.1,---,---,---,---,---
04.01.2008 19:50,67.6,49,60.2,56,35.9,---,36.1,---,---,---,---,---
04.01.2008 19:55,67.8,49,60.4,56,35.9,---,36.3,---,---,---,---,---
04.01.2008 20:00,68,49,60.6,57,35.9,---,36.6,---,---,---,---,---
04.01.2008 20:05,68.1,50,60.8,58,35.9,---,36.6,---,---,---,---,---
04.01.2008 20:10,68.3,49,60.8,58,36.1,---,36.3,---,---,---,---,---
04.01.2008 20:15,68.7,48,60.9,57,36.1,---,36.3,---,---,---,---,---
04.01.2008 20:20,68.7,48,60.9,57,36.1,---,36.1,---,---,---,---,---
04.01.2008 20:25,68.7,48,60.8,57,36.1,---,36.1,---,---,---,---,---
04.01.2008 20:30,68.5,47,60.8,56,36.1,---,35.9,---,---,---,---,---
04.01.2008 20:35,68.7,47,60.8,56,36.1,---,35.7,---,---,---,---,---
04.01.2008 20:40,69.2,50,60.8,55,36.1,---,35.6,---,---,---,---,---
04.01.2008 20:45,70.1,47,60.8,56,35.9,---,35.6,---,---,---,---,---
04.01.2008 20:50,69.9,50,60.6,55,35.7,---,35.6,---,---,---,---,---
04.01.2008 20:55,69.9,46,60.6,55,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:00,69,46,60.6,55,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:05,68.7,46,60.6,55,35.7,---,34.8,---,---,---,---,---
04.01.2008 21:10,68.9,46,60.6,55,35.7,---,34.8,---,---,---,---,---
04.01.2008 21:15,69.2,46,60.6,56,---,---,35.2,---,---,---,---,---
04.01.2008 21:20,69.6,45,60.8,57,35.4,---,35.2,---,---,---,---,---
04.01.2008 21:25,69.9,45,60.9,58,35.4,---,35.2,---,---,---,---,---
04.01.2008 21:30,70.1,44,60.9,58,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:35,70.5,44,60.9,58,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:40,70.5,44,61.1,58,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:45,70.3,44,61.1,58,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:50,70.1,44,61.1,58,35.7,---,35.2,---,---,---,---,---
04.01.2008 21:55,69.9,44,61.1,57,35.7,---,35.2,---,---,---,---,---
04.01.2008 22:00,69.8,44,61.1,57,35.7,---,34.8,---,---,---,---,---
04.01.2008 22:05,69.6,44,61.1,56,35.7,---,35.2,---,---,---,---,---
04.01.2008 22:10,69.4,44,61.1,56,35.7,---,35.2,---,---,---,---,---
04.01.2008 22:15,69.2,44,60.9,56,35.7,---,34.8,---,---,---,---,---
04.01.2008 22:20,69,44,60.9,55,35.7,---,34.8,---,---,---,---,---
04.01.2008 22:25,68.9,43,60.9,55,35.7,---,34.3,---,---,---,---,---
04.01.2008 22:30,68.9,43,60.9,55,---,---,34.1,---,---,---,---,---
04.01.2008 22:35,69.2,43,60.9,55,---,---,33.9,---,---,---,---,---
04.01.2008 22:40,69.8,43,60.9,57,---,---,33.9,---,---,---,---,---
04.01.2008 22:45,70.1,42,61.1,58,35.2,---,33.9,---,---,---,---,---
04.01.2008 22:50,70.7,42,61.3,58,34.8,---,33.9,---,---,---,---,---
04.01.2008 22:55,71,42,61.3,59,34.8,---,33.9,---,---,---,---,---
04.01.2008 23:00,71.2,41,61.3,60,34.7,---,33.9,---,---,---,---,---
04.01.2008 23:05,71.6,41,61.5,60,34.5,---,33.6,---,---,---,---,---
04.01.2008 23:10,71.6,41,61.7,60,34.5,---,33.9,---,---,---,---,---
04.01.2008 23:15,71.6,41,61.7,59,34.5,---,33.6,---,---,---,---,---
04.01.2008 23:20,71.2,41,61.7,59,34.5,---,33.6,---,---,---,---,---
04.01.2008 23:25,70.8,41,61.7,58,34.3,---,33.6,---,---,---,---,---
04.01.2008 23:30,70.7,41,61.7,58,34.3,---,33.9,---,---,---,---,---
04.01.2008 23:35,70.5,41,61.7,58,34.3,---,33.9,---,---,---,---,---
04.01.2008 23:40,70.3,41,61.7,56,34.3,---,33.9,---,---,---,---,---
04.01.2008 23:45,70.1,42,61.7,56,34.3,---,33.9,---,---,---,---,---
04.01.2008 23:50,69.9,41,61.5,56,34.3,---,33.6,---,---,---,---,---
04.01.2008 23:55,69.8,41,61.5,55,34.3,---,33.6,---,---,---,---,---
05.01.2008 00:00,69.8,41,61.5,55,34.3,---,33.6,---,---,---,---,---
05.01.2008 00:05,69.8,41,61.5,55,34.3,---,33.6,---,---,---,---,---
05.01.2008 00:10,69.8,41,61.5,55,34.3,---,33.6,---,---,---,---,---
05.01.2008 00:15,69.2,41,61.3,54,34.3,---,33.2,---,---,---,---,---
05.01.2008 00:20,69.2,41,61.1,54,34.3,---,33,---,---,---,---,---
05.01.2008 00:25,69,41,61.1,54,---,---,33,---,---,---,---,---
05.01.2008 00:30,69,41,61.1,53,---,---,33,---,---,---,---,---
05.01.2008 00:35,68.9,41,61.1,53,---,---,32.9,---,---,---,---,---
05.01.2008 00:40,68.7,41,61.1,53,---,---,32.9,---,---,---,---,---
05.01.2008 00:45,68.7,41,60.9,53,---,---,32.9,---,---,---,---,---
05.01.2008 00:50,68.7,41,60.9,53,33.6,---,32.7,---,---,---,---,---
05.01.2008 00:55,68.5,41,60.9,52,33.6,---,32.9,---,---,---,---,---
05.01.2008 01:00,68.5,41,60.9,52,33.6,---,32.3,---,---,---,---,---
05.01.2008 01:05,68.5,41,60.9,52,33.6,---,32.3,---,---,---,---,---
05.01.2008 01:10,68.5,41,60.9,52,33.6,---,32.3,---,---,---,---,---
05.01.2008 01:15,68.3,41,60.9,51,33.4,---,32.3,---,---,---,---,---
05.01.2008 01:20,68.1,41,60.8,52,33.4,---,32.7,---,---,---,---,---
05.01.2008 01:25,68.1,41,60.8,51,33.4,---,32.7,---,---,---,---,---
05.01.2008 01:30,68,41,60.8,51,33.4,---,32.3,---,---,---,---,---
05.01.2008 01:35,68,41,60.6,51,33.4,---,32.7,---,---,---,---,---
05.01.2008 01:40,68,41,60.6,51,33.2,---,32.9,---,---,---,---,---
05.01.2008 01:45,67.8,40,60.6,51,33.2,---,32.7,---,---,---,---,---
05.01.2008 01:50,67.8,40,60.6,51,33.2,---,32.3,---,---,---,---,---
05.01.2008 01:55,67.8,40,60.6,51,33.2,---,32.9,---,---,---,---,---
05.01.2008 02:00,67.8,40,60.4,51,33.2,---,32.5,---,---,---,---,---
05.01.2008 02:05,67.8,40,60.4,51,33.2,---,32.5,---,---,---,---,---
05.01.2008 02:10,67.8,40,60.4,51,33.2,---,32.5,---,---,---,---,---
05.01.2008 02:15,68.3,40,60.4,55,33.2,---,32.7,---,---,---,---,---
05.01.2008 02:20,69,41,60.6,57,33.2,---,32.9,---,---,---,---,---
05.01.2008 02:25,69.6,42,60.8,59,33.2,---,32.7,---,---,---,---,---
05.01.2008 02:30,69.8,43,60.9,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 02:35,69.9,43,61.1,61,33.2,---,32.3,---,---,---,---,---
05.01.2008 02:40,70.1,44,61.3,61,32.9,---,32.1,---,---,---,---,---
05.01.2008 02:45,70.1,45,61.3,61,32.9,---,32.3,---,---,---,---,---
05.01.2008 02:50,69.9,45,61.3,60,32.9,---,32.1,---,---,---,---,---
05.01.2008 02:55,69.8,45,61.3,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:00,69.6,44,61.3,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:05,69.6,44,61.3,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:10,69.6,44,61.3,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:15,69.6,44,61.3,60,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:20,68.9,44,61.1,59,32.9,---,32.3,---,---,---,---,---
05.01.2008 03:25,68.7,44,61.1,58,33.2,---,32.3,---,---,---,---,---
05.01.2008 03:30,68.3,44,60.9,57,32.9,---,32.1,---,---,---,---,---
05.01.2008 03:35,68.1,44,60.9,57,33.2,---,32.1,---,---,---,---,---
05.01.2008 03:40,68,44,60.9,57,33.2,---,32.1,---,---,---,---,---
05.01.2008 03:45,67.8,44,60.9,56,33.2,---,32.1,---,---,---,---,---
05.01.2008 03:50,67.8,45,60.9,56,32.7,---,32.1,---,---,---,---,---
05.01.2008 03:55,67.6,45,60.8,56,32.7,---,32.1,---,---,---,---,---
05.01.2008 04:00,67.4,45,60.8,55,32.7,---,32.1,---,---,---,---,---
05.01.2008 04:05,67.2,45,60.8,55,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:10,66.9,45,60.6,55,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:15,66.9,45,60.6,54,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:20,66.5,45,60.6,54,32.9,---,32.1,---,---,---,---,---
05.01.2008 04:25,66.5,45,60.6,54,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:30,66.3,45,60.6,53,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:35,66.2,45,60.6,54,32.9,---,32.1,---,---,---,---,---
05.01.2008 04:40,66,45,60.4,53,32.5,---,32.1,---,---,---,---,---
05.01.2008 04:45,65.8,45,60.4,54,32.9,---,32.1,---,---,---,---,---
05.01.2008 04:50,65.6,45,60.4,53,32.9,---,32.1,---,---,---,---,---
05.01.2008 04:55,65.6,45,60.2,53,32.5,---,32.1,---,---,---,---,---
05.01.2008 05:00,65.4,45,60.2,53,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:05,65.3,45,60.2,53,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:10,65.1,45,60.2,53,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:15,65.1,45,60.2,53,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:20,64.9,45,60.2,52,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:25,64.9,45,60,52,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:30,64.7,45,60,52,32.5,---,32.1,---,---,---,---,---
05.01.2008 05:35,64.7,45,60,52,32.5,---,32.1,---,---,---,---,---
05.01.2008 05:40,64.7,45,59.9,52,32.5,---,32.1,---,---,---,---,---
05.01.2008 05:45,64.5,45,59.9,52,32.5,---,32.1,---,---,---,---,---
05.01.2008 05:50,64.4,45,59.9,51,32.9,---,32.1,---,---,---,---,---
05.01.2008 05:55,64.4,45,59.9,51,32.5,---,32.1,---,---,---,---,---
05.01.2008 06:00,64.2,45,59.9,51,32.5,---,32.1,---,---,---,---,---
05.01.2008 06:05,64.2,46,59.7,51,32.5,---,32.1,---,---,---,---,---
05.01.2008 06:10,64,46,59.7,51,32.5,---,32.1,---,---,---,---,---
05.01.2008 06:15,64,46,59.7,51,32.5,---,32.1,---,---,---,---,---
05.01.2008 06:20,64,46,59.5,51,32.5,---,31.6,---,---,---,---,---
05.01.2008 06:25,64.2,46,59.5,51,32.1,---,31.4,---,---,---,---,---
05.01.2008 06:30,64.5,46,59.7,52,32.1,---,31.4,---,---,---,---,---
05.01.2008 06:35,64.9,45,59.9,54,32.1,---,31.2,---,---,---,---,---
05.01.2008 06:40,65.3,45,59.9,55,32.1,---,31.2,---,---,---,---,---
05.01.2008 06:45,65.8,45,60,57,32.1,---,31.1,---,---,---,---,---
05.01.2008 06:50,66.2,45,60.2,58,32,---,31.1,---,---,---,---,---
05.01.2008 06:55,66.3,45,60.2,59,32,---,30.9,---,---,---,---,---
05.01.2008 07:00,66.5,44,60.4,59,32,---,31.1,---,---,---,---,---
05.01.2008 07:05,66.9,44,60.6,60,32,---,31.1,---,---,---,---,---
05.01.2008 07:10,67.1,44,60.6,60,32,---,30.9,---,---,---,---,---
05.01.2008 07:15,67.2,44,60.8,60,31.8,---,30.9,---,---,---,---,---
05.01.2008 07:20,67.6,44,60.9,60,31.8,---,30.9,---,---,---,---,---
05.01.2008 07:25,67.8,44,60.9,61,32,---,30.9,---,---,---,---,---
05.01.2008 07:30,68,43,61.1,61,32,---,30.9,---,---,---,---,---
05.01.2008 07:35,68.1,43,61.1,61,32,---,31.1,---,---,---,---,---
05.01.2008 07:40,68.1,43,61.1,61,32,---,31.1,---,---,---,---,---
05.01.2008 07:45,68,43,61.3,60,32,---,31.2,---,---,---,---,---
05.01.2008 07:50,67.8,43,61.3,60,32,---,31.2,---,---,---,---,---
05.01.2008 07:55,67.6,43,61.3,59,32,---,31.2,---,---,---,---,---
05.01.2008 08:00,67.2,43,61.5,59,32,---,31.6,---,---,---,---,---
05.01.2008 08:05,67.2,43,61.5,59,32.1,---,32.1,---,---,---,---,---
05.01.2008 08:10,67.1,43,61.5,58,32.1,---,32.1,---,---,---,---,---
05.01.2008 08:15,66.9,43,61.5,58,32.1,---,32.1,---,---,---,---,---
05.01.2008 08:20,66.7,43,61.5,58,32.5,---,32.3,---,---,---,---,---
05.01.2008 08:25,66.5,43,61.5,58,32.5,---,32.7,---,---,---,---,---
05.01.2008 08:30,66.3,43,61.5,57,32.5,---,32.9,---,---,---,---,---
05.01.2008 08:35,66.2,43,61.5,57,33.2,---,32.9,---,---,---,---,---
05.01.2008 08:40,66.2,43,61.7,57,33.2,---,32.9,---,---,---,---,---
05.01.2008 08:45,66,43,61.5,57,33.2,---,32.7,---,---,---,---,---
05.01.2008 08:50,66,43,61.7,57,33.2,---,32.9,---,---,---,---,---
05.01.2008 08:55,66.2,43,61.7,57,33.2,---,33,---,---,---,---,---
05.01.2008 09:00,66.5,43,61.7,57,33.2,---,33.6,---,---,---,---,---
05.01.2008 09:05,66.9,43,61.8,58,33.2,---,33.6,---,---,---,---,---
05.01.2008 09:10,67.2,42,62,58,33.4,---,33.6,---,---,---,---,---
05.01.2008 09:15,67.4,42,62.2,59,33.4,---,33.6,---,---,---,---,---
05.01.2008 09:20,67.6,42,62.2,59,33.4,---,33.6,---,---,---,---,---
05.01.2008 09:25,67.6,42,62.4,58,33.4,---,33.9,---,---,---,---,---
05.01.2008 09:30,67.6,42,62.4,58,33.4,---,33.9,---,---,---,---,---
05.01.2008 09:35,67.6,42,62.4,58,33.4,---,34.1,---,---,---,---,---
05.01.2008 09:40,67.4,42,62.4,57,33.6,---,34.1,---,---,---,---,---
05.01.2008 09:45,67.2,42,62.6,57,33.6,---,34.1,---,---,---,---,---
05.01.2008 09:50,67.1,41,62.4,56,34.1,---,34.5,---,---,---,---,---
05.01.2008 09:55,66.9,42,62.4,56,34.1,---,34.8,---,---,---,---,---
05.01.2008 10:00,66.9,42,62.6,56,34.1,---,35.2,---,---,---,---,---
05.01.2008 10:05,66.7,42,62.6,56,34.3,---,35.2,---,---,---,---,---
05.01.2008 10:10,66.5,42,62.6,55,34.3,---,35.2,---,---,---,---,---
05.01.2008 10:15,66.5,42,62.6,55,34.5,---,35.2,---,---,---,---,---
05.01.2008 10:20,66.3,42,62.6,55,34.7,---,35.2,---,---,---,---,---
05.01.2008 10:25,66.2,42,62.6,55,34.7,---,35.4,---,---,---,---,---
05.01.2008 10:30,66.5,43,62.6,55,34.8,---,36.1,---,---,---,---,---
05.01.2008 10:35,66.3,44,62.6,54,35.2,---,36.1,---,---,---,---,---
05.01.2008 10:40,66.3,44,62.6,54,35.7,---,36.3,---,---,---,---,---
05.01.2008 10:45,66.3,45,62.4,54,35.7,---,36.1,---,---,---,---,---
05.01.2008 10:50,66.3,46,62.4,53,35.9,---,36.6,---,---,---,---,---
05.01.2008 10:55,66.2,46,62.4,53,36.1,---,37,---,---,---,---,---
05.01.2008 11:00,66.2,46,62.4,53,36.6,---,37.5,---,---,---,---,---
05.01.2008 11:05,66.2,47,62.4,52,36.6,---,37.5,---,---,---,---,---
05.01.2008 11:10,66.2,47,62.4,52,37,---,37.2,---,---,---,---,---
05.01.2008 11:15,66.2,48,62.4,52,37,---,37.5,---,---,---,---,---
05.01.2008 11:20,66.3,47,62.4,52,37,---,37.5,---,---,---,---,---
05.01.2008 11:25,66.2,47,62.4,52,37,---,38.1,---,---,---,---,---
05.01.2008 11:30,66.2,47,62.4,52,37,---,38.1,---,---,---,---,---
05.01.2008 11:35,66,48,62.4,52,37,---,39.2,---,---,---,---,---
05.01.2008 11:40,66,48,62.4,55,37.2,---,39.9,---,---,---,---,---
05.01.2008 11:45,66,48,62.6,56,37.5,---,40.1,---,---,---,---,---
05.01.2008 11:50,66,48,62.6,56,37.7,---,40.2,---,---,---,---,---
05.01.2008 11:55,65.8,48,62.6,56,37.9,---,40.4,---,---,---,---,---
05.01.2008 12:00,65.8,48,62.7,56,38.1,---,41.5,---,---,---,---,---
05.01.2008 12:05,65.8,47,62.7,53,38.4,---,41.1,---,---,---,---,---
05.01.2008 12:10,65.8,47,62.7,52,38.4,---,42,---,---,---,---,---
05.01.2008 12:15,65.6,47,62.6,51,38.6,---,42.9,---,---,---,---,---
05.01.2008 12:20,65.8,47,62.6,51,38.8,---,42.9,---,---,---,---,---
05.01.2008 12:25,66.2,48,62.6,51,39.3,---,42.9,---,---,---,---,---
05.01.2008 12:30,66.5,48,62.7,52,39.3,---,43.1,---,---,---,---,---
05.01.2008 12:35,66.9,49,62.7,53,39.3,---,42.9,---,---,---,---,---
05.01.2008 12:40,67.4,50,62.9,54,39.3,---,42.2,---,---,---,---,---
05.01.2008 12:45,68.7,48,63.1,55,39.3,---,43.5,---,---,---,---,---
05.01.2008 12:50,69,48,63.1,55,39.3,---,43.5,---,---,---,---,---
05.01.2008 12:55,68.9,48,63.3,56,39.7,---,44,---,---,---,---,---
05.01.2008 13:00,68.7,49,63.3,56,40.1,---,43.7,---,---,---,---,---
05.01.2008 13:05,68.5,49,63.3,55,40.1,---,44.2,---,---,---,---,---
05.01.2008 13:10,68.3,49,63.3,55,40.1,---,43.5,---,---,---,---,---
05.01.2008 13:15,68.1,49,63.3,54,40.1,---,43.1,---,---,---,---,---
05.01.2008 13:20,68,49,63.1,54,40.1,---,42.9,---,---,---,---,---
05.01.2008 13:25,68,49,63.3,54,40.2,---,43.5,---,---,---,---,---
05.01.2008 13:30,67.8,49,63.1,54,40.4,---,43.5,---,---,---,---,---
05.01.2008 13:35,67.6,48,63.3,54,40.6,---,44.9,---,---,---,---,---
05.01.2008 13:40,67.6,48,63.1,53,40.6,---,45.1,---,---,---,---,---
05.01.2008 13:45,67.4,48,63.1,53,41,---,44.9,---,---,---,---,---
05.01.2008 13:50,67.4,48,63.1,52,41.1,---,44.2,---,---,---,---,---
05.01.2008 13:55,67.2,48,63.1,52,41.1,---,43.8,---,---,---,---,---
05.01.2008 14:00,67.2,48,63.1,52,41.1,---,43.5,---,---,---,---,---
05.01.2008 14:05,67.1,48,63.1,52,41.3,---,43.8,---,---,---,---,---
05.01.2008 14:10,67.1,48,63.1,51,41.3,---,43.5,---,---,---,---,---
05.01.2008 14:15,66.9,48,62.9,51,41.3,---,43.5,---,---,---,---,---
05.01.2008 14:20,66.9,48,63.1,51,41.3,---,43.7,---,---,---,---,---
05.01.2008 14:25,66.9,48,62.9,51,41.3,---,43.5,---,---,---,---,---
05.01.2008 14:30,66.7,48,63.1,51,41.3,---,43.5,---,---,---,---,---
05.01.2008 14:35,66.7,48,63.1,51,41.3,---,43.5,---,---,---,---,---
05.01.2008 14:40,66.5,48,62.9,51,41.3,---,43.8,---,---,---,---,---
05.01.2008 14:45,66.2,48,62.9,51,41.7,---,43.7,---,---,---,---,---
05.01.2008 14:50,66.2,48,63.1,51,41.7,---,43.7,---,---,---,---,---
05.01.2008 14:55,66,48,62.9,51,41.7,---,43.8,---,---,---,---,---
05.01.2008 15:00,65.8,47,63.1,51,41.7,---,43.7,---,---,---,---,---
05.01.2008 15:05,65.8,48,63.1,52,41.9,---,43.5,---,---,---,---,---
05.01.2008 15:10,66,50,62.9,52,41.9,---,43.5,---,---,---,---,---
05.01.2008 15:15,66,51,63.1,52,41.7,---,43.5,---,---,---,---,---
05.01.2008 15:20,66,51,62.9,52,41.7,---,43.5,---,---,---,---,---
05.01.2008 15:25,66,52,62.9,52,41.7,---,42.9,---,---,---,---,---
05.01.2008 15:30,66,52,62.9,52,41.7,---,42.9,---,---,---,---,---
05.01.2008 15:35,66.2,52,62.9,52,41.7,---,42.2,---,---,---,---,---
05.01.2008 15:40,66.3,52,62.9,52,41.7,---,42.4,---,---,---,---,---
05.01.2008 15:45,66.2,52,62.9,52,41.7,---,42,---,---,---,---,---
05.01.2008 15:50,66.2,51,62.7,52,41.7,---,41.9,---,---,---,---,---
05.01.2008 15:55,66,52,62.7,52,41.3,---,41.7,---,---,---,---,---
05.01.2008 16:00,66,51,62.7,52,41.3,---,41.5,---,---,---,---,---
05.01.2008 16:05,65.8,51,62.7,52,41.3,---,41.5,---,---,---,---,---
05.01.2008 16:10,65.8,51,62.7,51,41.3,---,41.1,---,---,---,---,---
05.01.2008 16:15,65.8,51,62.7,52,41.1,---,41.1,---,---,---,---,---
05.01.2008 16:20,65.8,52,62.7,52,41,---,41.1,---,---,---,---,---
05.01.2008 16:25,67.6,51,62.7,52,41,---,40.8,---,---,---,---,---
05.01.2008 16:30,66.7,51,62.7,52,40.6,---,40.6,---,---,---,---,---
05.01.2008 16:35,66.2,51,62.7,52,40.6,---,40.4,---,---,---,---,---
05.01.2008 16:40,66,51,62.7,52,40.6,---,40.4,---,---,---,---,---
05.01.2008 16:45,65.8,51,62.7,52,40.4,---,40.2,---,---,---,---,---
13.01.2008 01:00,69,52,65.4,52,42.4,---,41.5,---,---,---,---,---
13.01.2008 01:05,68.9,52,65.3,52,42.4,---,41.5,---,---,---,---,---
13.01.2008 01:10,68.9,52,65.3,52,42.4,---,41.5,---,---,---,---,---
13.01.2008 01:15,68.9,52,65.3,52,42.4,---,41.5,---,---,---,---,---
13.01.2008 01:20,68.7,52,65.3,52,42.4,---,41.3,---,---,---,---,---
13.01.2008 01:25,68.7,52,65.3,52,42.4,---,41.1,---,---,---,---,---
13.01.2008 01:30,68.7,52,65.3,53,42.4,---,40.8,---,---,---,---,---
13.01.2008 01:35,68.7,52,65.1,53,42.4,---,40.8,---,---,---,---,---
13.01.2008 01:40,68.7,52,65.1,53,42.4,---,40.4,---,---,---,---,---
13.01.2008 01:45,68.7,52,65.1,53,42.2,---,40.6,---,---,---,---,---
13.01.2008 01:50,68.5,52,65.1,53,42.2,---,40.4,---,---,---,---,---
13.01.2008 01:55,68.5,52,64.9,53,42.2,---,40.4,---,---,---,---,---
13.01.2008 02:00,68.5,52,64.9,53,42.2,---,40.2,---,---,---,---,---
13.01.2008 02:05,68.5,52,64.9,53,42.2,---,40.2,---,---,---,---,---
13.01.2008 02:10,68.5,52,64.9,53,42.2,---,40.2,---,---,---,---,---
13.01.2008 02:15,68.3,52,64.7,53,41.9,---,39.9,---,---,---,---,---
13.01.2008 02:20,68.3,52,64.7,53,41.9,---,39.9,---,---,---,---,---
13.01.2008 02:25,68.3,52,64.7,53,41.7,---,39.9,---,---,---,---,---
13.01.2008 02:30,68.3,52,64.7,52,41.7,---,39.9,---,---,---,---,---
13.01.2008 02:35,68.1,52,64.7,52,41.7,---,39.9,---,---,---,---,---
13.01.2008 02:40,68.1,52,64.5,52,41.7,---,39.9,---,---,---,---,---
13.01.2008 02:45,68.1,52,64.5,52,41.3,---,39.9,---,---,---,---,---
13.01.2008 02:50,68,52,64.5,52,41.3,---,39.9,---,---,---,---,---
13.01.2008 02:55,68,52,64.5,52,41.3,---,39.3,---,---,---,---,---
13.01.2008 03:00,68,52,64.5,52,41.3,---,39.5,---,---,---,---,---
13.01.2008 03:06,68,52,64.4,52,41.3,---,39.3,---,---,---,---,---
13.01.2008 03:10,68,53,64.4,52,41.3,---,39.3,---,---,---,---,---
13.01.2008 03:15,67.8,52,64.4,52,41,---,39.3,---,---,---,---,---
13.01.2008 03:20,67.8,52,64.4,52,41,---,39.2,---,---,---,---,---
13.01.2008 03:25,67.8,52,64.2,52,41,---,39.2,---,---,---,---,---
13.01.2008 03:30,67.8,52,64.2,52,40.6,---,39,---,---,---,---,---
13.01.2008 03:35,67.8,52,64.2,51,40.6,---,39,---,---,---,---,---
13.01.2008 03:40,67.6,52,64.2,52,40.4,---,38.8,---,---,---,---,---
13.01.2008 03:45,67.6,52,64.2,52,40.4,---,38.8,---,---,---,---,---
13.01.2008 03:50,67.6,52,64,51,40.4,---,38.6,---,---,---,---,---
13.01.2008 03:55,67.6,52,64,51,40.4,---,38.4,---,---,---,---,---
13.01.2008 04:00,67.4,52,64,51,40.4,---,38.4,---,---,---,---,---
13.01.2008 04:05,67.4,52,64,52,40.4,---,38.4,---,---,---,---,---
13.01.2008 04:10,67.4,52,64,51,40.4,---,38.4,---,---,---,---,---
13.01.2008 04:15,67.4,52,63.8,51,40.4,---,38.3,---,---,---,---,---
13.01.2008 04:20,67.4,52,63.8,51,40.2,---,38.3,---,---,---,---,---
